12383330,"REPAIR      ",2025-03-05 16:23:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Complaint>Seatbelt</Complaint><Cause>Check van find driver seatbelt latch not working </Cause><Correction>Remove seat belt latch and replace with a new seat belt latch on van but it’s still saying that the seatbelt is malfunctioning </Correction><Estimate></Estimate><Notes>This van need to go at the dealership so that all the module for the seatbelt drive side can be check </Notes>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13054244,"REPAIR      ",2025-06-06 20:55:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Correction><Notes>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete Please add seat belt to RO</Notes><Cause>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Cause><Complaint>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,44.870000,44.870000
13058669,"REPAIR      ",2025-06-18 03:25:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Seatbelt</Correction><Notes>First thing I did for the replacement of the seatbelt was slide the seat all the way forward and raise it all the way up so I can get access to the holddown bolt that holds then I removed the holddown bolt. Once I was removed I was able to slide out the seatbelt buckle. Then I had to follow the wiring underneath the seat and disconnect from all the holddown spots and unplugged the seatbelt then I installed a new one first by sliding the new one into place and tightening it down once tightened down then I ran the wiring and clipped into place and plugged back in. Then I moved the seat back to its original location. Start turn the vehicle on confirmed that the SRS light was gone and it was at this time everything seems to be functioning properly</Notes><Cause>Replacement</Cause><Complaint>Seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,112.200000,112.200000
13058669,"REPAIR      ",2025-06-18 03:25:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Seatbelt</Correction><Notes>First thing I did for the replacement of the seatbelt was slide the seat all the way forward and raise it all the way up so I can get access to the holddown bolt that holds then I removed the holddown bolt. Once I was removed I was able to slide out the seatbelt buckle. Then I had to follow the wiring underneath the seat and disconnect from all the holddown spots and unplugged the seatbelt then I installed a new one first by sliding the new one into place and tightening it down once tightened down then I ran the wiring and clipped into place and plugged back in. Then I moved the seat back to its original location. Start turn the vehicle on confirmed that the SRS light was gone and it was at this time everything seems to be functioning properly</Notes><Cause>Replacement</Cause><Complaint>Seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,50.000000,50.000000
13058669,"REPAIR      ",2025-06-18 03:25:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Seatbelt</Correction><Notes>First thing I did for the replacement of the seatbelt was slide the seat all the way forward and raise it all the way up so I can get access to the holddown bolt that holds then I removed the holddown bolt. Once I was removed I was able to slide out the seatbelt buckle. Then I had to follow the wiring underneath the seat and disconnect from all the holddown spots and unplugged the seatbelt then I installed a new one first by sliding the new one into place and tightening it down once tightened down then I ran the wiring and clipped into place and plugged back in. Then I moved the seat back to its original location. Start turn the vehicle on confirmed that the SRS light was gone and it was at this time everything seems to be functioning properly</Notes><Cause>Replacement</Cause><Complaint>Seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13063637,"REPAIR      ",2025-06-03 02:38:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle and clear airbag light. Confirm airbag system is functioning properly</Correction><Notes></Notes><Cause>Three different airbag codes. After clearing the codes and cleaning all the contacts I found the driver side seatbelt buckle had a short/break in the wire</Cause><Complaint>Airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,129.310000,129.310000
13063637,"REPAIR      ",2025-06-03 02:38:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle and clear airbag light. Confirm airbag system is functioning properly</Correction><Notes></Notes><Cause>Three different airbag codes. After clearing the codes and cleaning all the contacts I found the driver side seatbelt buckle had a short/break in the wire</Cause><Complaint>Airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.500000,0.000000,75.000000,112.500000
13094761,"REPAIR      ",2025-06-07 03:25:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced the driver seat belt buckle due to an internal failure of the buckle sensor... Chris k</Correction><Notes>Replaced the driver seat belt buckle due to an internal failure of the buckle sensor... Chris k</Notes><Cause>See section 1 for cause</Cause><Complaint>Customer states that the airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.500000,0.000000,110.000000,55.000000
13094761,"REPAIR      ",2025-06-07 03:25:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced the driver seat belt buckle due to an internal failure of the buckle sensor... Chris k</Correction><Notes>Replaced the driver seat belt buckle due to an internal failure of the buckle sensor... Chris k</Notes><Cause>See section 1 for cause</Cause><Complaint>Customer states that the airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,126.620000,126.620000
13110099,"REPAIR      ",2025-06-10 09:37:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt assembly</Correction><Notes></Notes><Cause>Drivers side seat belt wouldn't retract</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,291.950000,291.950000
13110099,"REPAIR      ",2025-06-10 09:37:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt assembly</Correction><Notes></Notes><Cause>Drivers side seat belt wouldn't retract</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.400000,0.000000,74.000000,103.600000
13126571,"REPAIR      ",2025-06-17 04:44:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt buckle</Correction><Notes></Notes><Cause>Airbag light is on</Cause><Complaint>Seatbelt buckle has developed an internal fault</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13126571,"REPAIR      ",2025-06-17 04:44:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt buckle</Correction><Notes></Notes><Cause>Airbag light is on</Cause><Complaint>Seatbelt buckle has developed an internal fault</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,229.260000,229.260000
13142421,"REPAIR      ",2025-06-18 11:13:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt assembly</Correction><Notes></Notes><Cause>Seatbelt don't retract</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,74.000000,74.000000
13142421,"REPAIR      ",2025-06-18 11:13:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt assembly</Correction><Notes></Notes><Cause>Seatbelt don't retract</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,280.500000,280.500000
13146982,"REPAIR      ",2025-06-19 03:25:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle assembly</Correction><Notes></Notes><Cause>Normal wear and tear. These drivers buckle and unbuckle at at least 200 times per day on average</Cause><Complaint>Seatbelt wire is broken</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,134.850000,134.850000
13146982,"REPAIR      ",2025-06-19 03:25:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle assembly</Correction><Notes></Notes><Cause>Normal wear and tear. These drivers buckle and unbuckle at at least 200 times per day on average</Cause><Complaint>Seatbelt wire is broken</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.250000,0.000000,75.000000,93.750000
13146988,"REPAIR      ",2025-06-17 01:16:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Remove and install new seatbelt buckle and test</Correction><Notes></Notes><Cause>Seatbelt is shorted out and even though I was buckled up it was saying that I was unbuckled</Cause><Complaint>I took the vehicle for a test drive to see if the tire pressure sensors would register, the vehicle would not stop beeping from the dash</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,125.190000,125.190000
13146988,"REPAIR      ",2025-06-17 01:16:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Remove and install new seatbelt buckle and test</Correction><Notes></Notes><Cause>Seatbelt is shorted out and even though I was buckled up it was saying that I was unbuckled</Cause><Complaint>I took the vehicle for a test drive to see if the tire pressure sensors would register, the vehicle would not stop beeping from the dash</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",1.250000,0.000000,75.000000,93.750000
13149742,"REPAIR      ",2025-06-20 00:14:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle confirm the light does not come back on</Correction><Notes></Notes><Cause>Unknown/wear and tear</Cause><Complaint>Seatbelt buckle is shorted out</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,134.850000,134.850000
13149742,"REPAIR      ",2025-06-20 00:14:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle confirm the light does not come back on</Correction><Notes></Notes><Cause>Unknown/wear and tear</Cause><Complaint>Seatbelt buckle is shorted out</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.250000,0.000000,75.000000,93.750000
13156249,"REPAIR      ",2025-06-20 22:50:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R drivers seatbelt.</Correction><Notes>Authorized By: Toni Wipers & Interior - Other - Seatbelt is not retracting</Notes><Cause>Drivers seat belt failing to retract and belt with fraying.</Cause><Complaint>Authorized By: Toni Wipers & Interior - Other - Seatbelt is not retracting</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.250000,0.000000,110.000000,27.500000
13156249,"REPAIR      ",2025-06-20 22:50:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R drivers seatbelt.</Correction><Notes>Authorized By: Toni Wipers & Interior - Other - Seatbelt is not retracting</Notes><Cause>Drivers seat belt failing to retract and belt with fraying.</Cause><Complaint>Authorized By: Toni Wipers & Interior - Other - Seatbelt is not retracting</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,308.000000,308.000000
13156249,"REPAIR      ",2025-06-20 22:50:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R drivers seatbelt.</Correction><Notes>Authorized By: Toni Wipers & Interior - Other - Seatbelt is not retracting</Notes><Cause>Drivers seat belt failing to retract and belt with fraying.</Cause><Complaint>Authorized By: Toni Wipers & Interior - Other - Seatbelt is not retracting</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,34.190000,34.190000
13156249,"REPAIR      ",2025-06-20 22:50:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R drivers seatbelt.</Correction><Notes>Authorized By: Toni Wipers & Interior - Other - Seatbelt is not retracting</Notes><Cause>Drivers seat belt failing to retract and belt with fraying.</Cause><Complaint>Authorized By: Toni Wipers & Interior - Other - Seatbelt is not retracting</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.400000,0.000000,110.000000,154.000000
13169424,"REPAIR      ",2025-06-20 08:45:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace buckle</Correction><Notes>During inspection found vehicle restraint system message on dash. Inspected drivers buckle and seat belt and found normal operation. Inspected passenger buckle and seat belt and found that buckle was missing with sensor. Will create estimate to replace and test.</Notes><Cause>Passenger buckle missing</Cause><Complaint>During inspection found airbag light on</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13169424,"REPAIR      ",2025-06-20 08:45:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace buckle</Correction><Notes>During inspection found vehicle restraint system message on dash. Inspected drivers buckle and seat belt and found normal operation. Inspected passenger buckle and seat belt and found that buckle was missing with sensor. Will create estimate to replace and test.</Notes><Cause>Passenger buckle missing</Cause><Complaint>During inspection found airbag light on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,193.651500,193.650000
13176686,"REPAIR      ",2025-06-20 10:12:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced Seat belt</Correction><Notes></Notes><Cause>Seat belt is frayed and needs replaced</Cause><Complaint>Mechanic Inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,291.950000,291.950000
13176686,"REPAIR      ",2025-06-20 10:12:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced Seat belt</Correction><Notes></Notes><Cause>Seat belt is frayed and needs replaced</Cause><Complaint>Mechanic Inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13188515,"REPAIR      ",2025-06-24 02:46:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Remove and replace with new</Correction><Notes>Removed and replaced the driver seatbelt retainer assembly and seatbelt buckle.</Notes><Cause>Wear and tear</Cause><Complaint>Confirmed driver seatbelt is fraying excessively, not allowing belt to retract.</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",2.000000,0.000000,110.000000,220.000000
13188515,"REPAIR      ",2025-06-24 02:46:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Remove and replace with new</Correction><Notes>Removed and replaced the driver seatbelt retainer assembly and seatbelt buckle.</Notes><Cause>Wear and tear</Cause><Complaint>Confirmed driver seatbelt is fraying excessively, not allowing belt to retract.</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,102.300000,102.300000
13188515,"REPAIR      ",2025-06-24 02:46:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Remove and replace with new</Correction><Notes>Removed and replaced the driver seatbelt retainer assembly and seatbelt buckle.</Notes><Cause>Wear and tear</Cause><Complaint>Confirmed driver seatbelt is fraying excessively, not allowing belt to retract.</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,294.930000,294.930000
13190562,"REPAIR      ",2025-06-23 23:56:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>ARRIVED AT UNIT AND DISCONNECTED BATTERY DUE TO REPAIRS ON THE SRS SYSTEM. REMOVED B-FRAME PILLAR COVER AND REMOVED BOTTOM SEATBELT TETHER BOLT, FED BELT THROUGH B FRAME PILLAR COVER. REMOVED UPPER TETHER, AD REMOVED RETRACTOR ASSEMBLY. DISCONNECTED SRS CONNECTOR AND REINSTALLED WITH NEW SEATBELT ASSEMBLY ON HAND.  TESTED AND SEATBELT IS NOW WORKING AS IT SHOULD RETRACTING FULLY AS DESIGNED</Correction><Notes></Notes><Cause>FAILURE MECHANICALLY INSIDE OF RETRACTOR ASSEMBLY</Cause><Complaint>DRIVER SEATBELT WILL NOT RETRACT</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",1.500000,0.000000,110.000000,165.000000
13193922,"REPAIR      ",2025-07-10 13:16:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced the driver side seat belt buckle due to an internal malfunction. Then performed a health check with scan tool and deleted the airbag codes... Chris k</Correction><Notes>Replaced the driver side seat belt buckle due to an internal malfunction. Then performed a health check with scan tool and deleted the airbag codes... Chris k</Notes><Cause>See section 3 for cause</Cause><Complaint>Customer states that the airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,112.200000,112.200000
13193922,"REPAIR      ",2025-07-10 13:16:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced the driver side seat belt buckle due to an internal malfunction. Then performed a health check with scan tool and deleted the airbag codes... Chris k</Correction><Notes>Replaced the driver side seat belt buckle due to an internal malfunction. Then performed a health check with scan tool and deleted the airbag codes... Chris k</Notes><Cause>See section 3 for cause</Cause><Complaint>Customer states that the airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.500000,0.000000,110.000000,55.000000
13193922,"REPAIR      ",2025-07-10 13:16:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced the driver side seat belt buckle due to an internal malfunction. Then performed a health check with scan tool and deleted the airbag codes... Chris k</Correction><Notes>Replaced the driver side seat belt buckle due to an internal malfunction. Then performed a health check with scan tool and deleted the airbag codes... Chris k</Notes><Cause>See section 3 for cause</Cause><Complaint>Customer states that the airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.250000,0.000000,110.000000,27.500000
13196252,"REPAIR      ",2025-06-23 23:16:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace driver seatbelt retainer</Correction><Notes></Notes><Cause>Inspected seatbelt found a seatbelt was worn mechanism not working</Cause><Complaint>Seatbelt not locking</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,116.950000,116.950000
13196252,"REPAIR      ",2025-06-23 23:16:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace driver seatbelt retainer</Correction><Notes></Notes><Cause>Inspected seatbelt found a seatbelt was worn mechanism not working</Cause><Complaint>Seatbelt not locking</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13214305,"REPAIR      ",2025-06-26 12:24:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seat belt</Correction><Notes></Notes><Cause>Needs seat belt</Cause><Complaint>Mechanic Inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,291.950000,291.950000
13214305,"REPAIR      ",2025-06-26 12:24:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seat belt</Correction><Notes></Notes><Cause>Needs seat belt</Cause><Complaint>Mechanic Inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13247418,"REPAIR      ",2025-07-08 21:56:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Removed and replaced new driver seat belt assembly</Correction><Notes>$727.52</Notes><Cause>Driver side seat belt is frayed and retractor do not work properly</Cause><Complaint>CHECK</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,389.440000,389.440000
13247418,"REPAIR      ",2025-07-08 21:56:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Removed and replaced new driver seat belt assembly</Correction><Notes>$727.52</Notes><Cause>Driver side seat belt is frayed and retractor do not work properly</Cause><Complaint>CHECK</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.250000,0.000000,110.000000,137.500000
13286098,"REPAIR      ",2025-07-09 11:53:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seat belt buckle</Correction><Notes></Notes><Cause>Needs seat belt buckle</Cause><Complaint>CHECK</Complaint><CauseOfRepair></CauseOfRepair><Estimate>$391.66</Estimate>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13286098,"REPAIR      ",2025-07-09 11:53:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seat belt buckle</Correction><Notes></Notes><Cause>Needs seat belt buckle</Cause><Complaint>CHECK</Complaint><CauseOfRepair></CauseOfRepair><Estimate>$391.66</Estimate>,"PART        ",0.000000,1.000000,135.850000,135.850000
13287664,"REPAIR      ",2025-07-16 11:58:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seat belt</Correction><Notes>Unbolted seat belt from lower b pillar and removed b pillar plastic cover to expose other seat belt 2 mounting points. Unbolted seat belt and disconnected airbag sensor from seat belt. Installed new seat belt and connected air bag sensor to seat belt. Reinstalled b pillar cover and bolted in new aeat belt to bottor of b pillar. Tested seat belt retraction and confirmed seat belt to be in sync with dash light. Seat belt nlw works properly. Job completed 7/11</Notes><Cause>Worn out seat belt retractor</Cause><Complaint>CHECK</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.250000,0.000000,110.000000,137.500000
13287664,"REPAIR      ",2025-07-16 11:58:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seat belt</Correction><Notes>Unbolted seat belt from lower b pillar and removed b pillar plastic cover to expose other seat belt 2 mounting points. Unbolted seat belt and disconnected airbag sensor from seat belt. Installed new seat belt and connected air bag sensor to seat belt. Reinstalled b pillar cover and bolted in new aeat belt to bottor of b pillar. Tested seat belt retraction and confirmed seat belt to be in sync with dash light. Seat belt nlw works properly. Job completed 7/11</Notes><Cause>Worn out seat belt retractor</Cause><Complaint>CHECK</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,305.150000,305.150000
